,molecule_chembl_id,units,IC50,smiles,pIC50
1155,CHEMBL82320,nM,5000.0,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](OCCc3ccccc3)[C@H]2S(=O)(=O)C1,5.301029995663981
1156,CHEMBL306251,nM,5000.0,CO[C@H]1C(=O)N2C(C(=O)N(C)CC(=O)O)=C(COC(C)=O)CS(=O)(=O)[C@H]12,5.301029995663981
1157,CHEMBL431246,nM,5000.0,Cc1ccc(CC[C@H](NC(=O)[C@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(C)C)B2O[C@@H]3C[C@@H]4C[C@@H](C4(C)C)[C@]3(C)O2)cc1,5.301029995663981
1158,CHEMBL499671,nM,5000.0,CCCN(NC(=O)[C@@H]1C[C@@H](OCc2ccccc2)CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C)C(=O)N[C@@H](C)c1ccccc1,5.301029995663981
1159,CHEMBL158824,nM,5000.0,CC(C)C(NCCN(C(=O)[C@@H](NC(=O)c1ccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1)C(C)C)C1Cc2ccccc2C1)C(=O)C(F)(F)F,5.301029995663981
1160,CHEMBL76333,nM,5000.0,CO[C@H]1C(=O)N2[C@@H](C(=O)OCc3ccccc3)C(C)(C)S(=O)(=O)[C@H]12,5.301029995663981
1161,CHEMBL74769,nM,5000.0,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@H](OC(=O)COc3ccccc3)[C@H]2S1(=O)=O,5.301029995663981
1162,CHEMBL43983,nM,5100.0,CCCCOC(=O)Oc1cccc2c1C(=O)c1c(OC(=O)OCCCC)cc(C)cc1C2=O,5.292429823902063
1163,CHEMBL160154,nM,5100.0,CC(C)[C@H](NC(=O)CN(C(=O)[C@@H](NC(=O)c1ccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1)C(C)C)C1Cc2ccccc2C1)C(=O)c1ccc(C(F)(F)F)cc1,5.292429823902063
1164,CHEMBL1946828,nM,5100.0,CN(C)c1ccc(/C=C2\Oc3cc(O)ccc3C2=O)cc1,5.292429823902063
1165,CHEMBL3093811,nM,5190.0,O=C(Oc1cn(-c2ccccc2)c(CSc2nc3ccccc3o2)cc1=O)c1ccccc1,5.284832642151542
1166,CHEMBL561190,nM,5300.0,CCc1cc(N(C)C)cc2nc(-c3cccnc3N3CCN(C)CC3)oc(=O)c12,5.275724130399211
1167,CHEMBL10008,nM,5400.0,CC(C)(C)C(=O)Oc1ccccc1C(=O)OCc1cc(=O)c(OC(=O)C(C)(C)C)co1,5.267606240177031
1168,CHEMBL24450,nM,5500.0,O=c1oc(-c2ccco2)nc2ccccc12,5.259637310505756
1169,CHEMBL109483,nM,5700.0,Cc1cccc(CC[C@H](NC(=O)[C@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(C)C)B2O[C@@H]3C[C@@H]4C[C@@H](C4(C)C)[C@]3(C)O2)c1,5.2441251443275085
1170,CHEMBL1808504,nM,5700.0,CCOC(=O)c1nn(C(=O)c2ccc(F)cc2)c2ccccc12,5.2441251443275085
1171,CHEMBL41902,nM,5900.0,CCCOc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O,5.229147988357855
1172,CHEMBL43576,nM,5900.0,CCCCc1ccc2c(c1O)C(=O)c1c(OC)cccc1C2=O,5.229147988357855
1173,CHEMBL1808485,nM,5900.0,O=C(Nc1ccccc1)c1nn(C(=O)c2cccc(F)c2)c2ccccc12,5.229147988357855
1174,CHEMBL559539,nM,6000.0,Cc1cccc2nc(-c3cccnc3NCCN3CCOCC3)oc(=O)c12,5.221848749616356
1175,CHEMBL82775,nM,6000.0,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](OC(=O)COc3ccccc3)[C@H]2S(=O)(=O)C1,5.221848749616356
1176,CHEMBL429563,nM,6000.0,CC(C)(C(=O)O)C(=O)Oc1ccc(C(=O)c2ccccc2)cc1,5.221848749616356
1177,CHEMBL84768,nM,6000.0,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](OC(C)=O)[C@H]2S(=O)(=O)C1,5.221848749616356
1178,CHEMBL40805,nM,6000.0,CCCCCCc1ccc2c(c1O)C(=O)c1c(OC)cccc1C2=O,5.221848749616356
1179,CHEMBL4292937,nM,6000.0,Cc1cccc(C(=O)n2cc(-c3cccnc3)c3cccnc32)c1,5.221848749616356
1180,CHEMBL40281,nM,6100.0,CCCCCc1ccc2c(c1O)C(=O)c1c(OC)cccc1C2=O,5.214670164989233
1181,CHEMBL1808482,nM,6100.0,O=C(Nc1ccccc1)c1nn(C(=O)c2ccc(Cl)cc2)c2ccccc12,5.214670164989233
1182,CHEMBL9901,nM,6100.0,CCCCCCC/C=C/CCCCCCCCC(=O)Oc1coc(COC(=O)CCCCCCC/C=C/CCCCCCCC)cc1=O,5.214670164989233
1183,CHEMBL42624,nM,6200.0,COc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O,5.207608310501746
1184,CHEMBL9784,nM,6200.0,CCC(=O)Oc1ccc(C(=O)c2ccccc2)cc1,5.207608310501746
1185,CHEMBL4167885,nM,6300.0,COc1ccc([C@@H]2CC(=O)c3c(cc(O)c(C/C=C(\C)CCCC(C)(C)O)c3O)O2)cc1O,5.200659450546418
1186,CHEMBL41504,nM,6400.0,CCCCc1ccc2c(c1O)C(=O)c1c(O)cccc1C2=O,5.1938200260161125
1187,CHEMBL2409443,nM,6400.0,CCOC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccc(O)cc12,5.1938200260161125
1188,CHEMBL2409425,nM,6400.0,CC(=O)OCc1nn(C(=O)c2cccc(C)c2)c2ccccc12,5.1938200260161125
1189,CHEMBL43177,nM,6600.0,O=C1c2ccccc2C(=O)c2c1ccc(Cc1ccccc1)c2O,5.180456064458131
1190,CHEMBL4280717,nM,6700.0,Cc1cccc(C(=O)n2cc(-c3cccc(C#N)c3)c3cccnc32)c1,5.173925197299173
1191,CHEMBL290774,nM,6700.0,COc1cccc2c1C(=O)c1c(ccc(Cc3ccccc3)c1O)C2=O,5.173925197299173
1192,CHEMBL4171240,nM,6700.0,C/C(=C\Cc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)c(O)c1)O2)CCCC(C)(C)O,5.173925197299173
1193,CHEMBL383943,nM,6700.0,O=C(/C=C/c1ccco1)C(C(=O)/C=C/c1ccco1)=C1SCCCS1,5.173925197299173
1194,CHEMBL2370193,nM,6700.0,CCC[C@@H](C=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C,5.173925197299173
1195,CHEMBL355117,nM,6800.0,CC(C)C(NC(=O)CN1C(=O)[C@@H](NC(=O)c2ccc(C(=O)NS(=O)(=O)c3ccc(Cl)cc3)cc2)C[S+]([O-])c2ccccc21)C(=O)C(F)(F)F,5.167491087293763
1196,CHEMBL417289,nM,7000.0,O=c1oc(/C2=C/CCCCCC2)nc2ccccc12,5.154901959985743
1197,CHEMBL2115520,nM,7000.0,C[C@H](OC(=O)NCc1ccccc1)[C@H]1C(=O)N2[C@@H](C(=O)OCc3ccccc3)C(C)(C)S(=O)(=O)[C@H]12,5.154901959985743
1198,CHEMBL4281950,nM,7300.0,Cc1cccc(C(=O)n2cc(I)c3cccnc32)c1,5.136677139879544
1199,CHEMBL322933,nM,7300.0,CC(C)CCC[C@H](NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(C)C)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1,5.136677139879544
1200,CHEMBL345509,nM,7800.0,CC(C)CCOc1cccc2oc(C(=O)[C@@H](NC(=O)OCc3ccccc3)C(C)C)nc12,5.107905397309519
1201,CHEMBL253152,nM,7800.0,COc1cc([C@@H]2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)ccc1O,5.107905397309519
1202,CHEMBL2441773,nM,7800.0,CCCC(NC(=O)C1N(C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c2cnccn2)C2CCCCC2)C(C)(C)C)CC12CCCCC2)C(=O)C(=O)NC1CC1,5.107905397309519
1203,CHEMBL9933,nM,8000.0,CC(C)(C)C(=O)Oc1ccccc1C(=O)c1ccccc1OC(=O)C(C)(C)C,5.096910013008056
1204,CHEMBL43457,nM,8000.0,CC(C)Cc1ccc2c(c1O)C(=O)c1c(O)cccc1C2=O,5.096910013008056
1205,CHEMBL231813,nM,8000.0,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,5.096910013008056
1206,CHEMBL3979685,nM,8040.0,N#Cc1ccc([C@@H]2NC(=O)N(c3cccc(C(F)(F)F)c3)C3=C2C(=O)CC3)cc1,5.094743951251549
1207,CHEMBL551606,nM,8100.0,Cc1cccc2nc(-c3cccnc3NCCN(C)C)oc(=O)c12,5.0915149811213505
1208,CHEMBL1808486,nM,8100.0,O=C(Nc1ccccc1)c1nn(C(=O)c2ccc(F)cc2)c2ccccc12,5.0915149811213505
1209,CHEMBL2387711,nM,8400.0,CC(C)(O)CCCC1(C)CCc2c(cc3c(c2O)C(=O)C[C@@H](c2ccc(O)c(O)c2)O3)O1,5.075720713938118
1210,CHEMBL10198,nM,8400.0,Cc1cc(C)c(C(=O)OCc2cc(=O)c(OC(=O)C(C)(C)C)co2)c(C)c1,5.075720713938118
1211,CHEMBL289034,nM,8700.0,CCCc1ccc2c(c1O)C(=O)c1c(OC)cccc1C2=O,5.060480747381382
1212,CHEMBL3093819,nM,8900.0,CCC(CC)C(=O)Oc1coc(CSc2nnc(-c3ccccc3)s2)cc1=O,5.050609993355087
1213,CHEMBL273849,nM,9000.0,CCCCCCCCCCCCCCCCCCCC(=O)OCc1cc(=O)c(O)co1,5.045757490560675
1214,CHEMBL72250,nM,9000.0,CO[C@@]1(NC(=O)C(F)(F)F)C(=O)N2[C@@H](C(=O)OCc3ccccc3)C(C)(C)S(=O)(=O)[C@@H]21,5.045757490560675
1215,CHEMBL1835010,nM,9280.0,Cc1cc(O)c2c3c(c(O)c4c(c13)O[C@@H](C)C4(C)C)NC2=O,5.032452023781138
1216,CHEMBL563440,nM,9300.0,O=c1oc(-c2cccnc2Oc2ccccc2)nc2ccccc12,5.031517051446064
1217,CHEMBL295221,nM,9500.0,CCOc1ccccc1C(=O)N[C@]1(OC)C(=O)N2C(C(=O)OCc3ccc(C(=O)O)cc3)=C(CSc3nnnn3C)CO[C@@H]21,5.022276394711152
1218,CHEMBL40849,nM,9900.0,Cc1ccc2c(c1O)C(=O)c1c(O)cccc1C2=O,5.00436480540245
1219,CHEMBL421718,nM,10000.0,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](OC(=O)Cc3ccccc3)[C@H]2S(=O)(=O)C1,5.0
1220,CHEMBL9702,nM,10000.0,CC(C)(C)C(=O)Oc1ccccc1C(=O)c1ccccc1,5.0
1221,CHEMBL75506,nM,10000.0,CC(=O)O[C@H]1C(=O)N2[C@@H](C(=O)OCc3ccccc3)C(C)(C)S[C@H]12,5.0
1222,CHEMBL1808547,nM,10000.0,Cc1cccc(C(=O)n2ncc3ccccc32)c1,5.0
1223,CHEMBL83814,nM,10000.0,CCC(=O)O[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS(=O)(=O)[C@H]12,5.0
1224,CHEMBL85874,nM,10000.0,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](OC=O)[C@H]2SC1,5.0
1225,CHEMBL2115523,nM,10000.0,C[C@@H](OC(=O)NCc1ccccc1)[C@@H]1C(=O)N2[C@@H](C(=O)OCc3ccccc3)C(C)(C)S(=O)(=O)[C@H]12,5.0
1226,CHEMBL83046,nM,10000.0,CO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS[C@H]12,5.0
1227,CHEMBL2029556,nM,10200.0,COc1ccc(C(=O)N2C(=O)OC(C)(C)C2=O)cc1,4.991399828238082
1228,CHEMBL313683,nM,11000.0,CCCC[C@@H]1C(=O)N([C@@H](C2SCCCS2)C2OC(C)(C)OC2C2COC(C)(C)O2)[C@@H]1/C(C)=C/c1ccccc1,4.958607314841775
1229,CHEMBL288236,nM,11000.0,COc1cccc2c1C(=O)c1c(ccc(CC(C)C)c1O)C2=O,4.958607314841775
1230,CHEMBL40861,nM,11000.0,C=CCc1ccc2c(c1O)C(=O)c1c(OC)cccc1C2=O,4.958607314841775
1231,CHEMBL42302,nM,11000.0,Cc1ccc2c(c1O)C(=O)c1ccccc1C2=O,4.958607314841775
1232,CHEMBL1808483,nM,11000.0,O=C(Nc1ccccc1)c1nn(C(=O)c2cccc([N+](=O)[O-])c2)c2ccccc12,4.958607314841775
1233,CHEMBL445912,nM,11100.0,CCOC(=O)C(F)(F)C(=O)[C@H](CC(C)C)NC(=O)CN(C(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C1Cc2ccccc2C1,4.954677021213342
1234,CHEMBL4288085,nM,11500.0,CCOC(=O)c1cn(C(=O)c2cccc(C#N)c2)c2ncccc12,4.939302159646388
1235,CHEMBL4281517,nM,11900.0,Cc1cccc(C(=O)n2cc(Br)c3cccnc32)c1,4.924453038607469
1236,CHEMBL40270,nM,12000.0,CC(=O)Oc1cc(OC(C)=O)c2c(c1)C(=O)c1ccc(C)c(OC(C)=O)c1C2=O,4.920818753952375
1237,CHEMBL331243,nM,12000.0,CCCC[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CCC(=O)O)C(C)(C)C)C(=O)C(N)=O,4.920818753952375
1238,CHEMBL73833,nM,12000.0,CC1(C)S[C@@H]2[C@H](NC(=O)C(F)(F)F)C(=O)N2[C@H]1C(=O)OCc1ccccc1,4.920818753952375
1239,CHEMBL10318,nM,12000.0,CC(C(=O)O)c1cc(C(=O)c2ccccc2)ccc1OC(=O)C(C)(C)C,4.920818753952375
1240,CHEMBL40878,nM,12000.0,CCCCOC(=O)Oc1cccc2c1C(=O)c1c(OC(=O)OCCCC)cccc1C2=O,4.920818753952375
1241,CHEMBL2409424,nM,12500.0,Cc1cccc(C(=O)n2nc(C(N)=O)c3ccccc32)c1,4.903089986991944
1242,CHEMBL4282252,nM,12600.0,N#Cc1ccc(C(=O)n2cc(C#N)c3cccnc32)cc1,4.8996294548824375
1243,CHEMBL151,nM,12700.0,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,4.896196279044043
1244,CHEMBL125796,nM,12800.0,C=CC[C@@H]1C(=O)O[C@H]2CCN(C(=O)OCc3ccccc3)C21,4.892790030352131
1245,CHEMBL297453,nM,12800.0,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,4.892790030352131
1246,CHEMBL41539,nM,13000.0,COc1cc(OC)c2c(c1)C(=O)c1ccc(C)c(O)c1C2=O,4.886056647693163
1247,CHEMBL82333,nM,13000.0,CCCC[C@H]1C(=O)N([C@@H](C2SCCCS2)C2OC(C)(C)OC2C2COC(C)(C)O2)[C@H]1/C(C)=C/c1ccccc1,4.886056647693163
1248,CHEMBL41525,nM,13000.0,O=C1c2cccc(O)c2C(=O)c2c1ccc(Cc1ccccc1)c2O,4.886056647693163
1249,CHEMBL44247,nM,13000.0,CC(=O)Oc1cc(OC(C)=O)c2c(c1)C(=O)c1cc(C)cc(OC(C)=O)c1C2=O,4.886056647693163
1250,CHEMBL4167043,nM,13600.0,C=C(C)C(O)CC/C(C)=C/Cc1c(O)cc2c(c1O)C(=O)C[C@@H](c1cc(O)c(OC)c(O)c1)O2,4.866461091629782
1251,CHEMBL2182019,nM,14000.0,CCCCNC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)Cc1ccc2ccccc2c1)[C@@H](C)CC,4.853871964321762
1252,CHEMBL302630,nM,14000.0,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@H](Cl)[C@H]2S1(=O)=O,4.853871964321762
1253,CHEMBL2182018,nM,14000.0,CCCCNC(=O)CC[Si](c1ccccc1)(c1ccccc1)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)Cc1ccc2ccccc2c1)[C@@H](C)CC,4.853871964321762
1254,CHEMBL50,nM,14300.0,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,4.844663962534939
1255,CHEMBL3093818,nM,14300.0,O=C(Oc1coc(CSc2nnc(-c3ccccc3)s2)cc1=O)c1ccccc1,4.844663962534939
1256,CHEMBL2115522,nM,15000.0,CC1=C(C(=O)OCc2ccccc2)N2C(=O)CC2[S+]1[O-],4.823908740944319
1257,CHEMBL562191,nM,15000.0,COc1cc(C(C)(C)C)c2c(=O)oc(-c3cccnc3N3CCN(C)CC3)nc2c1,4.823908740944319
1258,CHEMBL499116,nM,15400.0,C=C(C)C(O)CC/C(C)=C/Cc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)c(O)c1)O2,4.812479279163537
1259,CHEMBL386313,nM,15500.0,Cc1ccc(C)n1-c1ccc(SCC(=O)O)cc1,4.809668301829708
1260,CHEMBL2029554,nM,15600.0,CC1(C)OC(=O)N(Cc2ccccc2)C1=O,4.806875401645539
1261,CHEMBL2029559,nM,15600.0,COc1ccc(C(=O)N2C(=O)OC(c3ccccc3)C2=O)cc1,4.806875401645539
1262,CHEMBL2182013,nM,16000.0,CCCCNC(=O)CC[Si](O)(O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)c1ccc2ccccc2c1)[C@@H](C)CC,4.795880017344075
1263,CHEMBL10226,nM,16000.0,CC(=O)Oc1ccc(C(=O)c2ccccc2)cc1,4.795880017344075
1264,CHEMBL218394,nM,17000.0,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,4.769551078621726
1265,CHEMBL39204,nM,17000.0,COc1cc(OC)c2c(c1)C(=O)c1cc(C(Br)Br)cc(OC)c1C2=O,4.769551078621726
1266,CHEMBL24449,nM,17000.0,O=c1oc(-c2ccccc2)nc2ccccc12,4.769551078621726
1267,CHEMBL3219674,nM,17600.0,Nc1c(C(=O)NCc2cccs2)c2nc3ccccc3nc2n1/N=C/c1ccccn1,4.7544873321858505
1268,CHEMBL4164709,nM,17900.0,COc1cc([C@@H]2CC(=O)c3c(cc4c(c3O)CCC(C)(CCCC(C)(C)O)O4)O2)cc(O)c1O,4.747146969020107
1269,CHEMBL41092,nM,18000.0,Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,4.7447274948966935
1270,CHEMBL3093805,nM,18000.0,O=C(Oc1coc(CSc2nnc(NC(=O)C3CC3)s2)cc1=O)c1cccc(F)c1,4.7447274948966935
1271,CHEMBL314222,nM,18000.0,CO[C@@H]1C(=O)N([C@@H](C2SCCCS2)C2OC(C)(C)OC2C2COC(C)(C)O2)[C@@H]1/C(C)=C/c1ccccc1,4.7447274948966935
1272,CHEMBL447012,nM,18000.0,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=C[C@@H](OC(=O)/C=C/c3ccc(OC)cc3)[C@H]12,4.7447274948966935
1273,CHEMBL1808500,nM,19000.0,CCOC(=O)c1nn(C(=O)c2ccc(Cl)cc2)c2ccccc12,4.721246399047171
1274,CHEMBL9816,nM,19000.0,CC(=O)NC(C)(C)C(=O)Oc1ccc(C(=O)c2ccccc2)cc1,4.721246399047171
1275,CHEMBL40192,nM,19000.0,COc1cccc2c1C(=O)c1c(ccc(C)c1O)C2=O,4.721246399047171
1276,CHEMBL4290118,nM,19100.0,N#Cc1cccc(C(=O)n2cc(C#N)c3cccnc32)c1,4.718966632752273
1277,CHEMBL215448,nM,19600.0,O=C(O)c1cc(Cl)ccc1-c1ccc(/C=c2\sc3nc(=O)c4c5c(sc4n3c2=O)CCCC5)o1,4.707743928643524
1278,CHEMBL311459,nM,20000.0,CC1=C(C(=O)OCc2ccccc2)N2C(=O)C(C(C)C)[C@H]2S1,4.698970004336019
1279,CHEMBL85275,nM,20000.0,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](F)[C@H]2SC1,4.698970004336019
1280,CHEMBL74648,nM,20000.0,CC(O)[C@H]1C(=O)N2[C@@H](C(=O)OCc3ccccc3)C(C)(C)S(=O)(=O)[C@H]12,4.698970004336019
1281,CHEMBL9632,nM,20000.0,O=C(c1ccccc1)c1ccc(OC(=O)C2CCCCC2)cc1,4.698970004336019
1282,CHEMBL308355,nM,20000.0,COC(=O)[C@@H]1N2C(=O)[C@H](OC)[C@H]2S(=O)(=O)C1(C)C,4.698970004336019
1283,CHEMBL430994,nM,20000.0,O=C(OCc1ccccc1)C1=C(Cc2ccccc2)S[C@@H]2CC(=O)N12,4.698970004336019
1284,CHEMBL3219678,nM,20300.0,COC(=O)CCC(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)CCl,4.692503962086787
1285,CHEMBL38674,nM,21000.0,Cc1ccc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,4.6777807052660805
1286,CHEMBL3301639,nM,21000.0,CC[C@H](C)[C@H](NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)C(=O)N[C@H](C(=O)N1C[C@H](OCc2ccccc2)C[C@H]1C(=O)NN(CC)C(=O)N[C@@H](C)c1ccccc1)C(C)C,4.6777807052660805
1287,CHEMBL3933212,nM,21000.0,COc1cnc(O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4CC4)C[C@H]3C3CC3)N(C(=O)[C@@H](NC(=O)O[C@H](C)C(F)(F)F)C3CCCCC3)C2)c2cc(Cl)ccc12,4.6777807052660805
1288,CHEMBL1808545,nM,22000.0,Cc1cccc(C(=O)n2nc(C)c3ccccc32)c1,4.657577319177793
1289,CHEMBL223256,nM,22800.0,CC(C)=CCC/C(C)=C/Cc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)c(O)c1)O2,4.642065152999546
1290,CHEMBL4167477,nM,23300.0,COc1cc([C@@H]2CC(=O)c3c(cc(O)c(C/C=C(\C)CCCC(C)(C)O)c3O)O2)cc(OC)c1O,4.632644078973981
1291,CHEMBL310781,nM,24000.0,CCC[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS(=O)(=O)[C@H]12,4.619788758288394
1292,CHEMBL1808492,nM,25000.0,O=C(Nc1ccccc1)c1nn(C(=O)c2cccc3ccccc23)c2ccccc12,4.6020599913279625
1293,CHEMBL330647,nM,25000.0,C[C@@H]1C(=O)N(C(=O)NCc2ccncc2)[C@H]1Cc1ccccc1,4.6020599913279625
1294,CHEMBL7839,nM,26800.0,CCCCCCCCCCCC(=O)c1c(O)cc(C)oc1=O,4.5718652059712115
1295,CHEMBL3219672,nM,26900.0,Nc1nnc(SC(C(=O)Nc2cc(Cl)cc(Cl)c2)c2ccccc2)[nH]1,4.570247719997592
1296,CHEMBL126546,nM,28000.0,Cc1ccc(S(=O)(=O)N2CCN(Cc3ccccc3)C(=O)[C@@H]2CC(C)C)cc1,4.552841968657781
1297,CHEMBL1808508,nM,28000.0,CCOC(=O)c1nn(C(=O)c2ccc3c(c2)OCO3)c2ccccc12,4.552841968657781
1298,CHEMBL310574,nM,28000.0,CCC(C)O[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS(=O)(=O)[C@H]12,4.552841968657781
1299,CHEMBL4292142,nM,28500.0,Cc1cccc(C(=O)n2cc(Cl)c3cccnc32)c1,4.54515513999149
1300,CHEMBL1808479,nM,29000.0,Cc1ccc(C(=O)n2nc(C(=O)Nc3ccccc3)c3ccccc32)cc1,4.537602002101044
1301,CHEMBL318067,nM,30000.0,CC(=O)C(C(=O)OCc1ccccc1)C1=C(Cl)C(=O)c2ccccc2C1=O,4.522878745280337
1302,CHEMBL84442,nM,30000.0,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](OC(C)C)[C@H]2S(=O)(=O)C1,4.522878745280337
1303,CHEMBL3219670,nM,32100.0,CCOC(=O)C(CSCc1ccccc1)NC(=O)c1coc(-c2ccc(N)cc2)n1,4.493494967595128
1304,CHEMBL461946,nM,33000.0,CC1=C(c2ccccc2)C(=O)N(c2c(F)c(F)nc(F)c2F)S1(=O)=O,4.481486060122113
1305,CHEMBL1808491,nM,33000.0,O=C(Nc1ccccc1)c1nn(C(=O)c2ccc3c(c2)OCO3)c2ccccc12,4.481486060122113
1306,CHEMBL1808477,nM,34000.0,Cc1ccccc1C(=O)n1nc(C(=O)Nc2ccccc2)c2ccccc21,4.468521082957745
1307,CHEMBL4161293,nM,35600.0,CC(C)(O)CCCC1(C)CCc2c(cc3c(c2O)C(=O)[C@H](O)[C@@H](c2ccc(O)c(O)c2)O3)O1,4.448550002027125
1308,CHEMBL12738,nM,35800.0,CCCCCCCCCCCCCCCC(=O)c1c(O)cc(C)oc1=O,4.446116973356125
1309,CHEMBL1808497,nM,36000.0,CCOC(=O)c1nn(C(=O)c2ccc(C)cc2)c2ccccc12,4.443697499232713
1310,CHEMBL318052,nM,36000.0,C[C@H]1C(=O)N(C(=O)NCc2ccncc2)[C@H]1Cc1ccccc1,4.443697499232713
1311,CHEMBL9995,nM,36000.0,CC(C)(C)C(=O)OCc1cc(=O)c(OC(=O)C(C)(C)C)co1,4.443697499232713
1312,CHEMBL315626,nM,36000.0,CCC(=O)O[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS[C@H]12,4.443697499232713
1313,CHEMBL2182014,nM,38000.0,CCCCNC(=O)CC[Si](O)(O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)Cc1ccccc1)[C@@H](C)CC,4.42021640338319
1314,CHEMBL1808505,nM,38000.0,CCOC(=O)c1nn(C(=O)c2ccc(C#N)cc2)c2ccccc12,4.42021640338319
1315,CHEMBL1808488,nM,38000.0,N#Cc1ccc(C(=O)n2nc(C(=O)Nc3ccccc3)c3ccccc32)cc1,4.42021640338319
1316,CHEMBL4292577,nM,38500.0,CCOC(=O)c1cn(C(=O)c2ccc(C#N)cc2)c2ncccc12,4.414539270491499
1317,CHEMBL21745,nM,39000.0,Cc1ccc2c(c1)C(=O)c1ccccc1C2=O,4.4089353929735005
1318,CHEMBL2182017,nM,39000.0,CC[C@H](C)[C@H](NC(=O)Cc1ccc2ccccc2c1)C(=O)N[C@@H](CC(C)C)[Si](C)(O)O,4.4089353929735005
